x, mm	y, mm	z, mm	Pressure, MPa
-0.25	1.05	5	530.0509099636798
-0.25	1.1	5	455.2765582214366
-0.25	1.15	5	388.2945186095323
-0.25	1.2	5	328.8330764281244
-0.25	1.25	5	276.51455518526046
-0.25	1.3	5	230.881302123506
-0.25	1.35	5	191.42021287872754
-0.25	1.4	5	157.58507836061875
-0.25	1.45	5	128.816250693603
-0.25	1.5	5	104.557329484662
-0.25	1.55	5	84.26875458927732
-0.25	1.6	5	67.438349704688
-0.25	1.65	5	53.5889882767257
-0.25	1.7	5	42.28364784343629
-0.25	1.75	5	33.12818187272999
-0.25	1.8	5	25.7721720353612
-0.25	1.85	5	19.9082326349603
-0.25	1.9	5	15.270127301610204
-0.25	1.95	5	11.630031034046638
-0.2	-1.95	5	12.00614763877978
-0.2	-1.9	5	15.763965058165706
-0.2	-1.85	5	20.552067276757764
-0.2	-1.8	5	26.605647183807623
-0.2	-1.75	5	34.199551265509484
-0.2	-1.7	5	43.65110610868491
-0.2	-1.65	5	55.32206261356286
-0.2	-1.6	5	69.61931405856453
-0.2	-1.55	5	86.99401626471251
-0.2	-1.5	5	107.93872611641736
-0.2	-1.45	5	132.98218375977413
-0.2	-1.4	5	162.68139877937685
-0.2	-1.35	5	197.61076562398455
-0.2	-1.3	5	238.34803124889203
-0.2	-1.25	5	285.4570692121889
-0.2	-1.2	5	339.4675777349593
-0.2	-1.15	5	400.8520101199475
-0.2	-1.1	5	470.0002569623552
-0.2	-1.05	5	547.1928202481517
-0.2	-1.0	5	632.5734363828909
-0.2	-0.95	5	726.1223028667829
-0.2	-0.9	5	827.631224837269
-0.2	-0.85	5	936.6821059883118
-0.2	-0.8	5	1052.6302476267995
-0.2	-0.75	5	1174.5938767568846
-0.2	-0.7	5	1301.4511902350146
-0.2	-0.65	5	1431.8459739116113
-0.2	-0.6	5	1564.2025365462362
-0.2	-0.55	5	1696.7502985723338
-0.2	-0.5	5	1827.557913063684
-0.2	-0.45	5	1954.576294606106
-0.2	-0.4	5	2075.689420544535
-0.2	-0.35	5	2188.7712809926074
-0.2	-0.3	5	2291.746922866893
-0.2	-0.25	5	2382.655191309233
-0.2	-0.2	5	2459.7105472391995
-0.2	-0.15	5	2521.3612537699
-0.2	-0.1	5	2566.341289371414
-0.2	-0.05	5	2593.7135643054935
-0.2	0.0	5	2602.9023804700287
-0.2	0.05	5	2593.7135643054935
-0.2	0.1	5	2566.341289371414
-0.2	0.15	5	2521.3612537699
-0.2	0.2	5	2459.7105472391995
-0.2	0.25	5	2382.655191309233
-0.2	0.3	5	2291.746922866893
-0.2	0.35	5	2188.7712809926074
-0.2	0.4	5	2075.689420544535
-0.2	0.45	5	1954.576294606106
-0.2	0.5	5	1827.557913063684
-0.2	0.55	5	1696.7502985723338
-0.2	0.6	5	1564.2025365462362
-0.2	0.65	5	1431.8459739116113
-0.2	0.7	5	1301.4511902350146
-0.2	0.75	5	1174.5938767568846
-0.2	0.8	5	1052.6302476267995
-0.2	0.85	5	936.6821059883118
-0.2	0.9	5	827.631224837269
-0.2	0.95	5	726.1223028667829
-0.2	1.0	5	632.5734363828909
-0.2	1.05	5	547.1928202481517
-0.2	1.1	5	470.0002569623552
-0.2	1.15	5	400.8520101199475
-0.2	1.2	5	339.4675777349593
-0.2	1.25	5	285.4570692121889
-0.2	1.3	5	238.34803124889203
-0.2	1.35	5	197.61076562398455
-0.2	1.4	5	162.68139877937685
-0.2	1.45	5	132.98218375977413
-0.2	1.5	5	107.93872611641736
-0.2	1.55	5	86.99401626471251
-0.2	1.6	5	69.61931405856453
-0.2	1.65	5	55.32206261356286
-0.2	1.7	5	43.65110610868491
-0.2	1.75	5	34.199551265509484
-0.2	1.8	5	26.605647183807623
-0.2	1.85	5	20.552067276757764
-0.2	1.9	5	15.763965058165706
-0.2	1.95	5	12.00614763877978
-0.15	-1.95	5	12.307072268091742
-0.15	-1.9	5	16.15907641980622
-0.15	-1.85	5	21.067188647319337
-0.15	-1.8	5	27.272496764311857
-0.15	-1.75	5	35.05673606756602
-0.15	-1.7	5	44.74518668473789
-0.15	-1.65	5	56.70866651729861
-0.15	-1.6	5	71.36426730304721
-0.15	-1.55	5	89.17445272813404
-0.15	-1.5	5	110.64412522712571
-0.15	-1.45	5	136.31527740121402
-0.15	-1.4	5	166.7588798412881
-0.15	-1.35	5	202.56372374032293
-0.15	-1.3	5	244.32203682576326
-0.15	-1.25	5	292.6118257020806
-0.15	-1.2	5	347.9760650588503
-0.15	-1.15	5	410.89904986854077
-0.15	-1.1	5	481.78044302687516
-0.15	-1.05	5	560.9077770810561
-0.15	-1.0	5	648.4283910763734
-0.15	-0.95	5	744.321986178985
-0.15	-0.9	5	848.3751492861669
-0.15	-0.85	5	960.1593048374446
-0.15	-0.8	5	1079.0135952750086
-0.15	-0.75	5	1204.034146657738
-0.15	-0.7	5	1334.0710387303045
-0.15	-0.65	5	1467.734064904216
-0.15	-0.6	5	1603.4080404797894
-0.15	-0.55	5	1739.2780077089112
-0.15	-0.5	5	1873.3642119766237
-0.15	-0.45	5	2003.566209157587
-0.15	-0.4	5	2127.714940156386
-0.15	-0.35	5	2243.6311083242254
-0.15	-0.3	5	2349.187753513769
-0.15	-0.25	5	2442.3745660657987
-0.15	-0.2	5	2521.3612537699
-0.15	-0.15	5	2584.5571866769315
-0.15	-0.1	5	2630.6646114249947
-0.15	-0.05	5	2658.7229508600103
-0.15	0.0	5	2668.142077460609
-0.15	0.05	5	2658.7229508600103
-0.15	0.1	5	2630.6646114249947
-0.15	0.15	5	2584.5571866769315
-0.15	0.2	5	2521.3612537699
-0.15	0.25	5	2442.3745660657987
-0.15	0.3	5	2349.187753513769
-0.15	0.35	5	2243.6311083242254
-0.15	0.4	5	2127.714940156386
-0.15	0.45	5	2003.566209157587
-0.15	0.5	5	1873.3642119766237
-0.15	0.55	5	1739.2780077089112
-0.15	0.6	5	1603.4080404797894
-0.15	0.65	5	1467.734064904216
-0.15	0.7	5	1334.0710387303045
-0.15	0.75	5	1204.034146657738
-0.15	0.8	5	1079.0135952750086
-0.15	0.85	5	960.1593048374446
-0.15	0.9	5	848.3751492861669
-0.15	0.95	5	744.321986178985
-0.15	1.0	5	648.4283910763734
-0.15	1.05	5	560.9077770810561
-0.15	1.1	5	481.78044302687516
-0.15	1.15	5	410.89904986854077
-0.15	1.2	5	347.9760650588503
-0.15	1.25	5	292.6118257020806
-0.15	1.3	5	244.32203682576326
-0.15	1.35	5	202.56372374032293
-0.15	1.4	5	166.7588798412881
-0.15	1.45	5	136.31527740121402
-0.15	1.5	5	110.64412522712571
-0.15	1.55	5	89.17445272813404
-0.15	1.6	5	71.36426730304721
-0.15	1.65	5	56.70866651729861
-0.15	1.7	5	44.74518668473789
-0.15	1.75	5	35.05673606756602
-0.15	1.8	5	27.272496764311857
-0.15	1.85	5	21.067188647319337
-0.15	1.9	5	16.15907641980622
-0.15	1.95	5	12.307072268091742
-0.1	-1.95	5	12.52662531624836
-0.1	-1.9	5	16.44734761916875
-0.1	-1.85	5	21.44301852650202
-0.1	-1.8	5	27.75902675820573
-0.1	-1.75	5	35.682133651523614
-0.1	-1.7	5	45.54342219623653
-0.1	-1.65	5	57.72032553087656
-0.1	-1.6	5	72.63737613628858
-0.1	-1.55	5	90.76528785834785
-0.1	-1.5	5	112.61797038095816
-0.1	-1.45	5	138.7470852277876
-0.1	-1.4	5	169.73378886747975
-0.1	-1.35	5	206.17737628288967
-0.1	-1.3	5	248.68064029768766
-0.1	-1.25	5	297.83189891365396
-0.1	-1.2	5	354.1838132628886
-0.1	-1.15	5	418.2293179386482
-0.1	-1.1	5	490.3752056564113
-0.1	-1.05	5	570.9141384243778
-0.1	-1.0	5	659.9960837550955
-0.1	-0.95	5	757.6003806919733
-0.1	-0.9	5	863.5098089313387
-0.1	-0.85	5	977.2881473030533
-0.1	-0.8	5	1098.262748825465
-0.1	-0.75	5	1225.5136148224556
-0.1	-0.7	5	1357.8703109398373
-0.1	-0.65	5	1493.9178298820573
-0.1	-0.6	5	1632.012172726488
-0.1	-0.55	5	1770.3060036340114
-0.1	-0.5	5	1906.7842499911371
-0.1	-0.45	5	2039.3089966233472
-0.1	-0.4	5	2165.6724893235323
-0.1	-0.35	5	2283.6565536975113
-0.1	-0.3	5	2391.0962855139733
-0.1	-0.25	5	2485.945512025889
-0.1	-0.2	5	2566.341289371414
-0.1	-0.15	5	2630.6646114249947
-0.1	-0.1	5	2677.5945734447646
-0.1	-0.05	5	2706.1534619799213
-0.1	0.0	5	2715.7406218796737
-0.1	0.05	5	2706.1534619799213
-0.1	0.1	5	2677.5945734447646
-0.1	0.15	5	2630.6646114249947
-0.1	0.2	5	2566.341289371414
-0.1	0.25	5	2485.945512025889
-0.1	0.3	5	2391.0962855139733
-0.1	0.35	5	2283.6565536975113
-0.1	0.4	5	2165.6724893235323
-0.1	0.45	5	2039.3089966233472
-0.1	0.5	5	1906.7842499911371
-0.1	0.55	5	1770.3060036340114
-0.1	0.6	5	1632.012172726488
-0.1	0.65	5	1493.9178298820573
-0.1	0.7	5	1357.8703109398373
-0.1	0.75	5	1225.5136148224556
-0.1	0.8	5	1098.262748825465
-0.1	0.85	5	977.2881473030533
-0.1	0.9	5	863.5098089313387
-0.1	0.95	5	757.6003806919733
-0.1	1.0	5	659.9960837550955
-0.1	1.05	5	570.9141384243778
-0.1	1.1	5	490.3752056564113
-0.1	1.15	5	418.2293179386482
-0.1	1.2	5	354.1838132628886
-0.1	1.25	5	297.83189891365396
-0.1	1.3	5	248.68064029768766
-0.1	1.35	5	206.17737628288967
-0.1	1.4	5	169.73378886747975
-0.1	1.45	5	138.7470852277876
-0.1	1.5	5	112.61797038095816
-0.1	1.55	5	90.76528785834785
-0.1	1.6	5	72.63737613628858
-0.1	1.65	5	57.72032553087656
-0.1	1.7	5	45.54342219623653
-0.1	1.75	5	35.682133651523614
-0.1	1.8	5	27.75902675820573
-0.1	1.85	5	21.44301852650202
-0.1	1.9	5	16.44734761916875
-0.1	1.95	5	12.52662531624836
-0.05	-1.95	5	12.660232733770188
-0.05	-1.9	5	16.622772969971773
-0.05	-1.85	5	21.67172707783727
-0.05	-1.8	5	28.055101062693183
-0.05	-1.75	5	36.06271482230909
-0.05	-1.7	5	46.029182636189404
-0.05	-1.65	5	58.3359632974741
-0.05	-1.6	5	73.41211729730523
-0.05	-1.55	5	91.73337905651346
-0.05	-1.5	5	113.81913955535917
-0.05	-1.45	5	140.22694427026408
-0.05	-1.4	5	171.54414821201624
-0.05	-1.35	5	208.37643836873744
-0.05	-1.3	5	251.33303687689644
-0.05	-1.25	5	301.0085366644345
-0.05	-1.2	5	357.9614934779028
-0.05	-1.15	5	422.6900994892241
-0.05	-1.1	5	495.60548621405724
-0.05	-1.05	5	577.0034371569453
-0.05	-1.0	5	667.0355193651523
-0.05	-0.95	5	765.6808515149104
-0.05	-0.9	5	872.7198964579795
-0.05	-0.85	5	987.711780343828
-0.05	-0.8	5	1109.9766818223002
-0.05	-0.75	5	1238.5847896265652
-0.05	-0.7	5	1372.35318569613
-0.05	-0.65	5	1509.8517704447604
-0.05	-0.6	5	1649.4190102631176
-0.05	-0.55	5	1789.1878658592768
-0.05	-0.5	5	1927.121772107501
-0.05	-0.45	5	2061.0600110976484
-0.05	-0.4	5	2188.7712809926074
-0.05	-0.35	5	2308.0137486277813
-0.05	-0.3	5	2416.5994191743353
-0.05	-0.25	5	2512.460295662862
-0.05	-0.2	5	2593.7135643054935
-0.05	-0.15	5	2658.7229508600103
-0.05	-0.1	5	2706.1534619799213
-0.05	-0.05	5	2735.0169560451504
-0.05	0.0	5	2744.70637139226
-0.05	0.05	5	2735.0169560451504
-0.05	0.1	5	2706.1534619799213
-0.05	0.15	5	2658.7229508600103
-0.05	0.2	5	2593.7135643054935
-0.05	0.25	5	2512.460295662862
-0.05	0.3	5	2416.5994191743353
-0.05	0.35	5	2308.0137486277813
-0.05	0.4	5	2188.7712809926074
-0.05	0.45	5	2061.0600110976484
-0.05	0.5	5	1927.121772107501
-0.05	0.55	5	1789.1878658592768
-0.05	0.6	5	1649.4190102631176
-0.05	0.65	5	1509.8517704447604
-0.05	0.7	5	1372.35318569613
-0.05	0.75	5	1238.5847896265652
-0.05	0.8	5	1109.9766818223002
-0.05	0.85	5	987.711780343828
-0.05	0.9	5	872.7198964579795
-0.05	0.95	5	765.6808515149104
-0.05	1.0	5	667.0355193651523
-0.05	1.05	5	577.0034371569453
-0.05	1.1	5	495.60548621405724
-0.05	1.15	5	422.6900994892241
-0.05	1.2	5	357.9614934779028
-0.05	1.25	5	301.0085366644345
-0.05	1.3	5	251.33303687689644
-0.05	1.35	5	208.37643836873744
-0.05	1.4	5	171.54414821201624
-0.05	1.45	5	140.22694427026408
-0.05	1.5	5	113.81913955535917
-0.05	1.55	5	91.73337905651346
-0.05	1.6	5	73.41211729730523
-0.05	1.65	5	58.3359632974741
-0.05	1.7	5	46.029182636189404
-0.05	1.75	5	36.06271482230909
-0.05	1.8	5	28.055101062693183
-0.05	1.85	5	21.67172707783727
-0.05	1.9	5	16.622772969971773
-0.05	1.95	5	12.660232733770188
0.0	-2.0	5	9.60824432515312
0.0	-1.95	5	12.705084467898352
0.0	-1.9	5	16.681662897937574
0.0	-1.85	5	21.74850406617814
0.0	-1.8	5	28.154492595239518
0.0	-1.75	5	36.19047513534312
0.0	-1.7	5	46.19225141266048
0.0	-1.65	5	58.54263162426952
0.0	-1.6	5	73.67219630501745
0.0	-1.55	5	92.05836527237868
0.0	-1.5	5	114.22236956648022
0.0	-1.45	5	140.7237298945313
0.0	-1.4	5	172.15188210511636
0.0	-1.35	5	209.11465896932398
0.0	-1.3	5	252.22344093065124
0.0	-1.25	5	302.0749273967918
0.0	-1.2	5	359.22965292419525
0.0	-1.15	5	424.18757464308356
0.0	-1.1	5	497.36128059537526
0.0	-1.05	5	579.0476021654899
0.0	-1.0	5	669.3986433611911
0.0	-0.95	5	768.3934488819059
0.0	-0.9	5	875.8117038194574
0.0	-0.85	5	991.2109724281146
0.0	-0.8	5	1113.909024937033
0.0	-0.75	5	1242.9727560129445
0.0	-0.7	5	1377.2150568409309
0.0	-0.65	5	1515.2007613839467
0.0	-0.6	5	1655.262449674538
0.0	-0.55	5	1795.5264680123644
0.0	-0.5	5	1933.9490362797158
0.0	-0.45	5	2068.361781735195
0.0	-0.4	5	2196.52549765093
0.0	-0.35	5	2316.1904086619597
0.0	-0.3	5	2425.1607684735445
0.0	-0.25	5	2521.3612537699
0.0	-0.2	5	2602.9023804700287
0.0	-0.15	5	2668.142077460609
0.0	-0.1	5	2715.7406218796737
0.0	-0.05	5	2744.70637139226
0.0	0.0	5	2754.4301136818617
0.0	0.05	5	2744.70637139226
0.0	0.1	5	2715.7406218796737
0.0	0.15	5	2668.142077460609
0.0	0.2	5	2602.9023804700287
0.0	0.25	5	2521.3612537699
0.0	0.3	5	2425.1607684735445
0.0	0.35	5	2316.1904086619597
0.0	0.4	5	2196.52549765093
0.0	0.45	5	2068.361781735195
0.0	0.5	5	1933.9490362797158
0.0	0.55	5	1795.5264680123644
0.0	0.6	5	1655.262449674538
0.0	0.65	5	1515.2007613839467
0.0	0.7	5	1377.2150568409309
0.0	0.75	5	1242.9727560129445
0.0	0.8	5	1113.909024937033
0.0	0.85	5	991.2109724281146
0.0	0.9	5	875.8117038194574
0.0	0.95	5	768.3934488819059
0.0	1.0	5	669.3986433611911
0.0	1.05	5	579.0476021654899
0.0	1.1	5	497.36128059537526
0.0	1.15	5	424.18757464308356
0.0	1.2	5	359.22965292419525
0.0	1.25	5	302.0749273967918
0.0	1.3	5	252.22344093065124
0.0	1.35	5	209.11465896932398
0.0	1.4	5	172.15188210511636
0.0	1.45	5	140.7237298945313
0.0	1.5	5	114.22236956648022
0.0	1.55	5	92.05836527237868
0.0	1.6	5	73.67219630501745
0.0	1.65	5	58.54263162426952
0.0	1.7	5	46.19225141266048
0.0	1.75	5	36.19047513534312
0.0	1.8	5	28.154492595239518
0.0	1.85	5	21.74850406617814
0.0	1.9	5	16.681662897937574
0.0	1.95	5	12.705084467898352
0.0	2.0	5	9.60824432515312
0.05	-1.95	5	12.660232733770188
0.05	-1.9	5	16.622772969971773
0.05	-1.85	5	21.67172707783727
0.05	-1.8	5	28.055101062693183
0.05	-1.75	5	36.06271482230909
0.05	-1.7	5	46.029182636189404
0.05	-1.65	5	58.3359632974741
0.05	-1.6	5	73.41211729730523
0.05	-1.55	5	91.73337905651346
0.05	-1.5	5	113.81913955535917
0.05	-1.45	5	140.22694427026408
0.05	-1.4	5	171.54414821201624
0.05	-1.35	5	208.37643836873744
0.05	-1.3	5	251.33303687689644
0.05	-1.25	5	301.0085366644345
0.05	-1.2	5	357.9614934779028
0.05	-1.15	5	422.6900994892241
0.05	-1.1	5	495.60548621405724
0.05	-1.05	5	577.0034371569453
0.05	-1.0	5	667.0355193651523
0.05	-0.95	5	765.6808515149104
0.05	-0.9	5	872.7198964579795
0.05	-0.85	5	987.711780343828
0.05	-0.8	5	1109.9766818223002
0.05	-0.75	5	1238.5847896265652
0.05	-0.7	5	1372.35318569613
0.05	-0.65	5	1509.8517704447604
0.05	-0.6	5	1649.4190102631176
0.05	-0.55	5	1789.1878658592768
0.05	-0.5	5	1927.121772107501
0.05	-0.45	5	2061.0600110976484
0.05	-0.4	5	2188.7712809926074
0.05	-0.35	5	2308.0137486277813
0.05	-0.3	5	2416.5994191743353
0.05	-0.25	5	2512.460295662862
0.05	-0.2	5	2593.7135643054935
0.05	-0.15	5	2658.7229508600103
0.05	-0.1	5	2706.1534619799213
0.05	-0.05	5	2735.0169560451504
0.05	0.0	5	2744.70637139226
0.05	0.05	5	2735.0169560451504
0.05	0.1	5	2706.1534619799213
0.05	0.15	5	2658.7229508600103
0.05	0.2	5	2593.7135643054935
0.05	0.25	5	2512.460295662862
0.05	0.3	5	2416.5994191743353
0.05	0.35	5	2308.0137486277813
0.05	0.4	5	2188.7712809926074
0.05	0.45	5	2061.0600110976484
0.05	0.5	5	1927.121772107501
0.05	0.55	5	1789.1878658592768
0.05	0.6	5	1649.4190102631176
0.05	0.65	5	1509.8517704447604
0.05	0.7	5	1372.35318569613
0.05	0.75	5	1238.5847896265652
0.05	0.8	5	1109.9766818223002
0.05	0.85	5	987.711780343828
0.05	0.9	5	872.7198964579795
0.05	0.95	5	765.6808515149104
0.05	1.0	5	667.0355193651523
0.05	1.05	5	577.0034371569453
0.05	1.1	5	495.60548621405724
0.05	1.15	5	422.6900994892241
0.05	1.2	5	357.9614934779028
0.05	1.25	5	301.0085366644345
0.05	1.3	5	251.33303687689644
0.05	1.35	5	208.37643836873744
0.05	1.4	5	171.54414821201624
0.05	1.45	5	140.22694427026408
0.05	1.5	5	113.81913955535917
0.05	1.55	5	91.73337905651346
0.05	1.6	5	73.41211729730523
0.05	1.65	5	58.3359632974741
0.05	1.7	5	46.029182636189404
0.05	1.75	5	36.06271482230909
0.05	1.8	5	28.055101062693183
0.05	1.85	5	21.67172707783727
0.05	1.9	5	16.622772969971773
0.05	1.95	5	12.660232733770188
0.1	-1.95	5	12.52662531624836
0.1	-1.9	5	16.44734761916875
0.1	-1.85	5	21.44301852650202
0.1	-1.8	5	27.75902675820573
0.1	-1.75	5	35.682133651523614
0.1	-1.7	5	45.54342219623653
0.1	-1.65	5	57.72032553087656
0.1	-1.6	5	72.63737613628858
0.1	-1.55	5	90.76528785834785
0.1	-1.5	5	112.61797038095816
0.1	-1.45	5	138.7470852277876
0.1	-1.4	5	169.73378886747975
0.1	-1.35	5	206.17737628288967
0.1	-1.3	5	248.68064029768766
0.1	-1.25	5	297.83189891365396
0.1	-1.2	5	354.1838132628886
0.1	-1.15	5	418.2293179386482
0.1	-1.1	5	490.3752056564113
0.1	-1.05	5	570.9141384243778
0.1	-1.0	5	659.9960837550955
0.1	-0.95	5	757.6003806919733
0.1	-0.9	5	863.5098089313387
0.1	-0.85	5	977.2881473030533
0.1	-0.8	5	1098.262748825465
0.1	-0.75	5	1225.5136148224556
0.1	-0.7	5	1357.8703109398373
0.1	-0.65	5	1493.9178298820573
0.1	-0.6	5	1632.012172726488
0.1	-0.55	5	1770.3060036340114
0.1	-0.5	5	1906.7842499911371
0.1	-0.45	5	2039.3089966233472
0.1	-0.4	5	2165.6724893235323
0.1	-0.35	5	2283.6565536975113
0.1	-0.3	5	2391.0962855139733
0.1	-0.25	5	2485.945512025889
0.1	-0.2	5	2566.341289371414
0.1	-0.15	5	2630.6646114249947
0.1	-0.1	5	2677.5945734447646
0.1	-0.05	5	2706.1534619799213
0.1	0.0	5	2715.7406218796737
0.1	0.05	5	2706.1534619799213
0.1	0.1	5	2677.5945734447646
0.1	0.15	5	2630.6646114249947
0.1	0.2	5	2566.341289371414
0.1	0.25	5	2485.945512025889
0.1	0.3	5	2391.0962855139733
0.1	0.35	5	2283.6565536975113
0.1	0.4	5	2165.6724893235323
0.1	0.45	5	2039.3089966233472
0.1	0.5	5	1906.7842499911371
0.1	0.55	5	1770.3060036340114
0.1	0.6	5	1632.012172726488
0.1	0.65	5	1493.9178298820573
0.1	0.7	5	1357.8703109398373
0.1	0.75	5	1225.5136148224556
0.1	0.8	5	1098.262748825465
0.1	0.85	5	977.2881473030533
0.1	0.9	5	863.5098089313387
0.1	0.95	5	757.6003806919733
0.1	1.0	5	659.9960837550955
0.1	1.05	5	570.9141384243778
0.1	1.1	5	490.3752056564113
0.1	1.15	5	418.2293179386482
0.1	1.2	5	354.1838132628886
0.1	1.25	5	297.83189891365396
0.1	1.3	5	248.68064029768766
0.1	1.35	5	206.17737628288967
0.1	1.4	5	169.73378886747975
0.1	1.45	5	138.7470852277876
0.1	1.5	5	112.61797038095816
0.1	1.55	5	90.76528785834785
0.1	1.6	5	72.63737613628858
0.1	1.65	5	57.72032553087656
0.1	1.7	5	45.54342219623653
0.1	1.75	5	35.682133651523614
0.1	1.8	5	27.75902675820573
0.1	1.85	5	21.44301852650202
0.1	1.9	5	16.44734761916875
0.1	1.95	5	12.52662531624836
0.15	-1.95	5	12.307072268091742
0.15	-1.9	5	16.15907641980622
0.15	-1.85	5	21.067188647319337
0.15	-1.8	5	27.272496764311857
0.15	-1.75	5	35.05673606756602
0.15	-1.7	5	44.74518668473789
0.15	-1.65	5	56.70866651729861
0.15	-1.6	5	71.36426730304721
0.15	-1.55	5	89.17445272813404
0.15	-1.5	5	110.64412522712571
0.15	-1.45	5	136.31527740121402
0.15	-1.4	5	166.7588798412881
0.15	-1.35	5	202.56372374032293
0.15	-1.3	5	244.32203682576326
0.15	-1.25	5	292.6118257020806
0.15	-1.2	5	347.9760650588503
0.15	-1.15	5	410.89904986854077
0.15	-1.1	5	481.78044302687516
0.15	-1.05	5	560.9077770810561
0.15	-1.0	5	648.4283910763734
0.15	-0.95	5	744.321986178985
0.15	-0.9	5	848.3751492861669
0.15	-0.85	5	960.1593048374446
0.15	-0.8	5	1079.0135952750086
0.15	-0.75	5	1204.034146657738
0.15	-0.7	5	1334.0710387303045
0.15	-0.65	5	1467.734064904216
0.15	-0.6	5	1603.4080404797894
0.15	-0.55	5	1739.2780077089112
0.15	-0.5	5	1873.3642119766237
0.15	-0.45	5	2003.566209157587
0.15	-0.4	5	2127.714940156386
0.15	-0.35	5	2243.6311083242254
0.15	-0.3	5	2349.187753513769
0.15	-0.25	5	2442.3745660657987
0.15	-0.2	5	2521.3612537699
0.15	-0.15	5	2584.5571866769315
0.15	-0.1	5	2630.6646114249947
0.15	-0.05	5	2658.7229508600103
0.15	0.0	5	2668.142077460609
0.15	0.05	5	2658.7229508600103
0.15	0.1	5	2630.6646114249947
0.15	0.15	5	2584.5571866769315
0.15	0.2	5	2521.3612537699
0.15	0.25	5	2442.3745660657987
0.15	0.3	5	2349.187753513769
0.15	0.35	5	2243.6311083242254
0.15	0.4	5	2127.714940156386
0.15	0.45	5	2003.566209157587
0.15	0.5	5	1873.3642119766237
0.15	0.55	5	1739.2780077089112
0.15	0.6	5	1603.4080404797894
0.15	0.65	5	1467.734064904216
0.15	0.7	5	1334.0710387303045
0.15	0.75	5	1204.034146657738
0.15	0.8	5	1079.0135952750086
0.15	0.85	5	960.1593048374446
0.15	0.9	5	848.3751492861669
0.15	0.95	5	744.321986178985
0.15	1.0	5	648.4283910763734
0.15	1.05	5	560.9077770810561
0.15	1.1	5	481.78044302687516
0.15	1.15	5	410.89904986854077
0.15	1.2	5	347.9760650588503
0.15	1.25	5	292.6118257020806
0.15	1.3	5	244.32203682576326
0.15	1.35	5	202.56372374032293
0.15	1.4	5	166.7588798412881
0.15	1.45	5	136.31527740121402
0.15	1.5	5	110.64412522712571
0.15	1.55	5	89.17445272813404
0.15	1.6	5	71.36426730304721
0.15	1.65	5	56.70866651729861
0.15	1.7	5	44.74518668473789
0.15	1.75	5	35.05673606756602
0.15	1.8	5	27.272496764311857
0.15	1.85	5	21.067188647319337
0.15	1.9	5	16.15907641980622
0.15	1.95	5	12.307072268091742
0.2	-1.95	5	12.00614763877978
0.2	-1.9	5	15.763965058165706
0.2	-1.85	5	20.552067276757764
0.2	-1.8	5	26.605647183807623
0.2	-1.75	5	34.199551265509484
0.2	-1.7	5	43.65110610868491
0.2	-1.65	5	55.32206261356286
0.2	-1.6	5	69.61931405856453
0.2	-1.55	5	86.99401626471251
0.2	-1.5	5	107.93872611641736
0.2	-1.45	5	132.98218375977413
0.2	-1.4	5	162.68139877937685
0.2	-1.35	5	197.61076562398455
0.2	-1.3	5	238.34803124889203
0.2	-1.25	5	285.4570692121889
0.2	-1.2	5	339.4675777349593
0.2	-1.15	5	400.8520101199475
0.2	-1.1	5	470.0002569623552
0.2	-1.05	5	547.1928202481517
0.2	-1.0	5	632.5734363828909
0.2	-0.95	5	726.1223028667829
0.2	-0.9	5	827.631224837269
0.2	-0.85	5	936.6821059883118
0.2	-0.8	5	1052.6302476267995
0.2	-0.75	5	1174.5938767568846
0.2	-0.7	5	1301.4511902350146
0.2	-0.65	5	1431.8459739116113
0.2	-0.6	5	1564.2025365462362
0.2	-0.55	5	1696.7502985723338
0.2	-0.5	5	1827.557913063684
0.2	-0.45	5	1954.576294606106
0.2	-0.4	5	2075.689420544535
0.2	-0.35	5	2188.7712809926074
0.2	-0.3	5	2291.746922866893
0.2	-0.25	5	2382.655191309233
0.2	-0.2	5	2459.7105472391995
0.2	-0.15	5	2521.3612537699
0.2	-0.1	5	2566.341289371414
0.2	-0.05	5	2593.7135643054935
0.2	0.0	5	2602.9023804700287
0.2	0.05	5	2593.7135643054935
0.2	0.1	5	2566.341289371414
0.2	0.15	5	2521.3612537699
0.2	0.2	5	2459.7105472391995
0.2	0.25	5	2382.655191309233
0.2	0.3	5	2291.746922866893
0.2	0.35	5	2188.7712809926074
0.2	0.4	5	2075.689420544535
0.2	0.45	5	1954.576294606106
0.2	0.5	5	1827.557913063684
0.2	0.55	5	1696.7502985723338
0.2	0.6	5	1564.2025365462362
0.2	0.65	5	1431.8459739116113
0.2	0.7	5	1301.4511902350146
0.2	0.75	5	1174.5938767568846
0.2	0.8	5	1052.6302476267995
0.2	0.85	5	936.6821059883118
0.2	0.9	5	827.631224837269
0.2	0.95	5	726.1223028667829
0.2	1.0	5	632.5734363828909
0.2	1.05	5	547.1928202481517
0.2	1.1	5	470.0002569623552
0.2	1.15	5	400.8520101199475
0.2	1.2	5	339.4675777349593
0.2	1.25	5	285.4570692121889
0.2	1.3	5	238.34803124889203
0.2	1.35	5	197.61076562398455
0.2	1.4	5	162.68139877937685
0.2	1.45	5	132.98218375977413
0.2	1.5	5	107.93872611641736
0.2	1.55	5	86.99401626471251
0.2	1.6	5	69.61931405856453
0.2	1.65	5	55.32206261356286
0.2	1.7	5	43.65110610868491
0.2	1.75	5	34.199551265509484
